Brand,Model,picture,Price,,,,,,,,,,,,,,,,,,,,,,,
Acer,Aspire VX-15,https://i.gadgets360cdn.com/products/laptops/large/1546453892_635_acer_aspire-vx-15.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,835.99,,,,,,,,,,,,,,,,,,,,,,,3
HP,Pavilion 15-CX0143TX,https://i.gadgets360cdn.com/products/laptops/large/1546456577_635_hp_pavilion-15-cx0143tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,835.99,,,,,,,,,,,,,,,,,,,,,,,
AGB,Orion ZQ1608,https://i.gadgets360cdn.com/products/laptops/large/1546454698_635_agb_orion-zq1608.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,836.00,,,,,,,,,,,,,,,,,,,,,,,1
AGB,Orion ZQ1608,https://i.gadgets360cdn.com/products/laptops/large/1546454698_635_agb_orion-zq1608.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,836.00,,,,,,,,,,,,,,,,,,,,,,,
AGB,Orion ZQ1608,https://i.gadgets360cdn.com/products/laptops/large/1546456790_635_agb_orion-zq1608.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,836.00,,,,,,,,,,,,,,,,,,,,,,,3
AGB,Orion ZQ1608,https://i.gadgets360cdn.com/products/laptops/large/1546456790_635_agb_orion-zq1608.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,836.00,,,,,,,,,,,,,,,,,,,,,,,4
Samsung,Spin 7 NP730QAA,https://i.gadgets360cdn.com/products/laptops/large/1546456949_635_samsung_spin-7-np730qaa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,837.81,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Swift 5 SF514-52T-82WQ,https://i.gadgets360cdn.com/products/laptops/large/1546453626_635_acer_swift-5-sf514-52t-82wq.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,837.90,,,,,,,,,,,,,,,,,,,,,,,1
Acer,Swift 5 SF514-52T-82WQ,https://i.gadgets360cdn.com/products/laptops/large/1546453626_635_acer_swift-5-sf514-52t-82wq.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,837.90,,,,,,,,,,,,,,,,,,,,,,,3
Asus,VivoBook S15 S530UA-DB51-GN,https://i.gadgets360cdn.com/products/laptops/large/1546456338_635_asus_vivobook-s15-s530ua-db51-gn.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,838.84,,,,,,,,,,,,,,,,,,,,,,,3
Asus,VivoBook S15 S530UA-DB51-GN,https://i.gadgets360cdn.com/products/laptops/large/1546456338_635_asus_vivobook-s15-s530ua-db51-gn.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,838.84,,,,,,,,,,,,,,,,,,,,,,,2
HP,EliteBook 745 G4,https://i.gadgets360cdn.com/products/laptops/large/1546456678_635_hp_elitebook-745-g4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,840.87,,,,,,,,,,,,,,,,,,,,,,,3
Toshiba,Tecra C40-C1411,https://i.gadgets360cdn.com/products/laptops/large/1546455850_635_toshiba_tecra-c40-c1411.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,841.19,,,,,,,,,,,,,,,,,,,,,,,
Toshiba,Tecra C40-C1411,https://i.gadgets360cdn.com/products/laptops/large/1546455850_635_toshiba_tecra-c40-c1411.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,841.19,,,,,,,,,,,,,,,,,,,,,,,2
HP,Envy W2K89UA,https://i.gadgets360cdn.com/products/laptops/large/1546455302_635_hp_envy-w2k89ua.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,845.49,,,,,,,,,,,,,,,,,,,,,,,2
HP,Pavilion 15-BC406TX,https://i.gadgets360cdn.com/products/laptops/large/1546455988_635_hp_pavilion-15-bc406tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,845.50,,,,,,,,,,,,,,,,,,,,,,,3
Lenovo,IdeaPad Y510P,https://i.gadgets360cdn.com/products/laptops/large/1546455647_635_lenovo_ideapad-y510p.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,846.76,,,,,,,,,,,,,,,,,,,,,,,
Dell,Inspiron I5577-7359BLK,https://i.gadgets360cdn.com/products/laptops/large/1546453458_635_dell_inspiron-i5577-7359blk.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,850.16,,,,,,,,,,,,,,,,,,,,,,,4
HP,Envy 13-d115tu,https://i.gadgets360cdn.com/products/laptops/large/1525206079_635_envy-13-d115tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,850.16,,,,,,,,,,,,,,,,,,,,,,,2
Asus,ZenBook 13 UX331UA-AS51,https://i.gadgets360cdn.com/products/laptops/large/1546456978_635_asus_zenbook-13-ux331ua-as51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,850.54,,,,,,,,,,,,,,,,,,,,,,,2
Asus,ZenBook 13 UX331UA-AS51,https://i.gadgets360cdn.com/products/laptops/large/1546456978_635_asus_zenbook-13-ux331ua-as51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,850.54,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Aspire A315-31 P0SY,https://i.gadgets360cdn.com/products/laptops/large/1546456384_635_acer_aspire-a315-31-p0sy.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,851.72,,,,,,,,,,,,,,,,,,,,,,,
Acer,Aspire A315-31 P0SY,https://i.gadgets360cdn.com/products/laptops/large/1546456384_635_acer_aspire-a315-31-p0sy.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,851.72,,,,,,,,,,,,,,,,,,,,,,,3
HP,Envy 15-ae008tx,https://i.gadgets360cdn.com/products/laptops/large/1525204258_635_envy-15-ae008tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,853.58,,,,,,,,,,,,,,,,,,,,,,,
Lenovo,ThinkPad L460,https://i.gadgets360cdn.com/products/laptops/large/1546453499_635_lenovo_thinkpad-l460.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.47,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Predator Helios 300,https://i.gadgets360cdn.com/products/laptops/large/1546453522_635_acer_predator-helios-300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.91,,,,,,,,,,,,,,,,,,,,,,,
Acer,Predator Helios 300,https://i.gadgets360cdn.com/products/laptops/large/1546453522_635_acer_predator-helios-300.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.91,,,,,,,,,,,,,,,,,,,,,,,3
Asus,ROG CN430T-GL552VW,https://i.gadgets360cdn.com/products/laptops/large/1525205930_635_rog-cn430t-gl552vw.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.91,,,,,,,,,,,,,,,,,,,,,,,
Apple,MacBook MLHE2HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546455560_635_apple_macbook-mlhe2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.99,,,,,,,,,,,,,,,,,,,,,,,2
Dell,G5 G5587-7037RED-PUS,https://i.gadgets360cdn.com/products/laptops/large/1546456335_635_dell_g5-g5587-7037red-pus.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.99,,,,,,,,,,,,,,,,,,,,,,,
Lenovo,Yoga 3 Pro,https://i.gadgets360cdn.com/products/laptops/large/1546455002_635_lenovo_yoga-3-pro.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,854.99,,,,,,,,,,,,,,,,,,,,,,,4
MSI,PE62-7RE-2024XIN,https://i.gadgets360cdn.com/products/laptops/large/1546455648_635_msi_pe62-7re-2024xin.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,855.00,,,,,,,,,,,,,,,,,,,,,,,3
MSI,PE62-7RE-2024XIN,https://i.gadgets360cdn.com/products/laptops/large/1546455648_635_msi_pe62-7re-2024xin.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,855.00,,,,,,,,,,,,,,,,,,,,,,,2
Asus,UX461UA-DS51T,https://i.gadgets360cdn.com/products/laptops/large/1546456238_635_asus_ux461ua-ds51t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,855.48,,,,,,,,,,,,,,,,,,,,,,,2
Asus,UX461UA-DS51T,https://i.gadgets360cdn.com/products/laptops/large/1546456238_635_asus_ux461ua-ds51t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,855.48,,,,,,,,,,,,,,,,,,,,,,,
HP,Pavilion 15-au627tx,https://i.gadgets360cdn.com/products/laptops/large/1525207816_635_pavilion-15-au627tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,855.69,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Spin 5 SP513-52N-85DC,https://i.gadgets360cdn.com/products/laptops/large/1546456813_635_acer_spin-5-sp513-52n-85dc.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,856.64,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Spin 5 SP513-52N-85DC,https://i.gadgets360cdn.com/products/laptops/large/1546456813_635_acer_spin-5-sp513-52n-85dc.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,856.64,,,,,,,,,,,,,,,,,,,,,,,3
Dell,Latitude 14 5000 E5490,https://i.gadgets360cdn.com/products/laptops/large/1546456395_635_dell_latitude-14-5000-e5490.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,856.64,,,,,,,,,,,,,,,,,,,,,,,3
Lenovo,Flex 5,https://i.gadgets360cdn.com/products/laptops/large/1546456520_635_lenovo_flex-5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,856.71,,,,,,,,,,,,,,,,,,,,,,,2
Acer,ChromeBook C771T-C1WS,https://i.gadgets360cdn.com/products/laptops/large/1546456150_635_acer_chromebook-c771t-c1ws.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,857.05,,,,,,,,,,,,,,,,,,,,,,,3
Lenovo,Yoga 720,https://i.gadgets360cdn.com/products/laptops/large/1525207903_635_yoga-720.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,860.64,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Spin 5 SP513-52N-85LZ,https://i.gadgets360cdn.com/products/laptops/large/1546456241_635_acer_spin-5-sp513-52n-85lz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,861.11,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Spin 5 SP513-52N-85LZ,https://i.gadgets360cdn.com/products/laptops/large/1546456241_635_acer_spin-5-sp513-52n-85lz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,861.11,,,,,,,,,,,,,,,,,,,,,,,
Acer,ChromeBook 14 CP5-471-35T4,https://i.gadgets360cdn.com/products/laptops/large/1546456071_635_acer_chromebook-14-cp5-471-35t4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,862.66,,,,,,,,,,,,,,,,,,,,,,,
Acer,ChromeBook 14 CP5-471-35T4,https://i.gadgets360cdn.com/products/laptops/large/1546456071_635_acer_chromebook-14-cp5-471-35t4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,862.66,,,,,,,,,,,,,,,,,,,,,,,3
HP,ProBook 450 G5,https://i.gadgets360cdn.com/products/laptops/large/1546456237_635_hp_probook-450-g5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,864.22,,,,,,,,,,,,,,,,,,,,,,,
Apple,MacBook MLH72HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546455559_635_apple_macbook-mlh72hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,864.41,,,,,,,,,,,,,,,,,,,,,,,4
Asus,ROG Strix GL503GE-EN038T,https://i.gadgets360cdn.com/products/laptops/large/1546454509_635_asus_rog-strix-gl503ge-en038t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,864.41,,,,,,,,,,,,,,,,,,,,,,,2
Asus,ROG Strix GL503GE-EN038T,https://i.gadgets360cdn.com/products/laptops/large/1546454509_635_asus_rog-strix-gl503ge-en038t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,864.41,,,,,,,,,,,,,,,,,,,,,,,3
Dell,Inspiron i5379-7909GRY-PUS,https://i.gadgets360cdn.com/products/laptops/large/1546456207_635_dell_inspiron-i5379-7909gry-pus.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,869.08,,,,,,,,,,,,,,,,,,,,,,,1
Asus,F554LA-WS71,https://i.gadgets360cdn.com/products/laptops/large/1546456060_635_asus_f554la-ws71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,870.15,,,,,,,,,,,,,,,,,,,,,,,3
Asus,F554LA-WS71,https://i.gadgets360cdn.com/products/laptops/large/1546456060_635_asus_f554la-ws71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,870.15,,,,,,,,,,,,,,,,,,,,,,,3
Apple,MacBook MLHA2HN,https://i.gadgets360cdn.com/products/laptops/large/1546455199_635_apple_macbook-mlha2hn.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,873.91,,,,,,,,,,,,,,,,,,,,,,,3
Apple,MacBook MJY32HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546454137_635_apple_macbook-mjy32hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,874.00,,,,,,,,,,,,,,,,,,,,,,,2
HP,AU627TX,https://i.gadgets360cdn.com/products/laptops/large/1546455524_635_hp_au627tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,874.00,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Aspire VN7 5913G-73KV,https://i.gadgets360cdn.com/products/laptops/large/1546455068_635_acer_aspire-vn7-5913g-73kv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,874.97,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Aspire VN7 5913G-73KV,https://i.gadgets360cdn.com/products/laptops/large/1546455068_635_acer_aspire-vn7-5913g-73kv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,874.97,,,,,,,,,,,,,,,,,,,,,,,3
Asus,ZenBook UX360CA,https://i.gadgets360cdn.com/products/laptops/large/1546454963_635_asus_zenbook-ux360ca.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,875.83,,,,,,,,,,,,,,,,,,,,,,,3
Asus,ZenBook UX360CA,https://i.gadgets360cdn.com/products/laptops/large/1546454963_635_asus_zenbook-ux360ca.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,875.83,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Nitro 5 AN515,https://i.gadgets360cdn.com/products/laptops/large/1546456887_635_acer_nitro-5-an515.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,875.97,,,,,,,,,,,,,,,,,,,,,,,4
Acer,Nitro 5 AN515,https://i.gadgets360cdn.com/products/laptops/large/1546456887_635_acer_nitro-5-an515.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,875.97,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Nitro 5 AN515-41-F6VS,https://i.gadgets360cdn.com/products/laptops/large/1546454919_635_acer_nitro-5-an515-41-f6vs.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,877.84,,,,,,,,,,,,,,,,,,,,,,,
Acer,Nitro 5 AN515-41-F6VS,https://i.gadgets360cdn.com/products/laptops/large/1546454919_635_acer_nitro-5-an515-41-f6vs.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,877.84,,,,,,,,,,,,,,,,,,,,,,,3
Apple,MacBook Air MREA2HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546457015_635_apple_macbook-air-mrea2hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,878.75,,,,,,,,,,,,,,,,,,,,,,,1
Apple,MacBook Air MRE82HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546457014_635_apple_macbook-air-mre82hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,878.75,,,,,,,,,,,,,,,,,,,,,,,3
Asus,TUF FX504GE-E4411T,https://i.gadgets360cdn.com/products/laptops/large/1546456424_635_asus_tuf-fx504ge-e4411t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,878.75,,,,,,,,,,,,,,,,,,,,,,,2
Asus,TUF FX504GE-E4411T,https://i.gadgets360cdn.com/products/laptops/large/1546456424_635_asus_tuf-fx504ge-e4411t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,878.75,,,,,,,,,,,,,,,,,,,,,,,1
HP,Omen 15-ax002tx,https://i.gadgets360cdn.com/products/laptops/large/1525206190_635_omen-15-ax002tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,878.75,,,,,,,,,,,,,,,,,,,,,,,3
Asus,VivoBook S510UN-BQ132T,https://i.gadgets360cdn.com/products/laptops/large/1546454623_635_asus_vivobook-s510un-bq132t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,879.89,,,,,,,,,,,,,,,,,,,,,,,3
Asus,VivoBook S510UN-BQ132T,https://i.gadgets360cdn.com/products/laptops/large/1546454623_635_asus_vivobook-s510un-bq132t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,879.89,,,,,,,,,,,,,,,,,,,,,,,
Dell,MRVX8,https://i.gadgets360cdn.com/products/laptops/large/1546454423_635_dell_mrvx8.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,879.95,,,,,,,,,,,,,,,,,,,,,,,3
Acer,A315-41-R8UU,https://i.gadgets360cdn.com/products/laptops/large/1546456857_635_acer_a315-41-r8uu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,881.35,,,,,,,,,,,,,,,,,,,,,,,2
Apple,MacBook Air MJVE2LL/A,https://i.gadgets360cdn.com/products/laptops/large/1546455161_635_apple_macbook-air-mjve2ll-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,881.60,,,,,,,,,,,,,,,,,,,,,,,3
Asus,UX430UQ-GV151T,https://i.gadgets360cdn.com/products/laptops/large/1546454705_635_asus_ux430uq-gv151t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,882.55,,,,,,,,,,,,,,,,,,,,,,,2
Asus,UX430UQ-GV151T,https://i.gadgets360cdn.com/products/laptops/large/1546454705_635_asus_ux430uq-gv151t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,882.55,,,,,,,,,,,,,,,,,,,,,,,3
Asus,ROG Strix GL503VD-GZ240T,https://i.gadgets360cdn.com/products/laptops/large/1546454138_635_asus_rog-strix-gl503vd-gz240t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,2
Asus,ROG Strix GL503VD-GZ240T,https://i.gadgets360cdn.com/products/laptops/large/1546454138_635_asus_rog-strix-gl503vd-gz240t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,2
Dell,Inspiron 15 7577,https://i.gadgets360cdn.com/products/laptops/large/1546456104_635_dell_inspiron-15-7577.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,3
MSI,GL63-8RD-450IN,https://i.gadgets360cdn.com/products/laptops/large/1546454417_635_msi_gl63-8rd-450in.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,3
MSI,PE62-7RE,https://i.gadgets360cdn.com/products/laptops/large/1546454502_635_msi_pe62-7re.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,3
MSI,GL63-8RD-450IN,https://i.gadgets360cdn.com/products/laptops/large/1546454417_635_msi_gl63-8rd-450in.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,2
MSI,PE62-7RE,https://i.gadgets360cdn.com/products/laptops/large/1546454502_635_msi_pe62-7re.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.41,,,,,,,,,,,,,,,,,,,,,,,3
AGB,Octev AG1208,https://i.gadgets360cdn.com/products/laptops/large/1546454678_635_agb_octev-ag1208.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.49,,,,,,,,,,,,,,,,,,,,,,,3
AGB,Octev AG1208,https://i.gadgets360cdn.com/products/laptops/large/1546454678_635_agb_octev-ag1208.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.49,,,,,,,,,,,,,,,,,,,,,,,3
Asus,NovaGo TP370QL-6G128G,https://i.gadgets360cdn.com/products/laptops/large/1546456097_635_asus_novago-tp370ql-6g128g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.49,,,,,,,,,,,,,,,,,,,,,,,3
Acer,Spin 5 SP513-52N-52PL,https://i.gadgets360cdn.com/products/laptops/large/1546455888_635_acer_spin-5-sp513-52n-52pl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.61,,,,,,,,,,,,,,,,,,,,,,,4
Acer,Spin 5 SP513-52N-52PL,https://i.gadgets360cdn.com/products/laptops/large/1546455888_635_acer_spin-5-sp513-52n-52pl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,883.61,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Tx5Z8350,https://i.gadgets360cdn.com/products/laptops/large/1546456134_635_acer_tx5z8350.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,886.40,,,,,,,,,,,,,,,,,,,,,,,3
HP,Pavilion 15-CX0020NR,https://i.gadgets360cdn.com/products/laptops/large/1546456653_635_hp_pavilion-15-cx0020nr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,886.90,,,,,,,,,,,,,,,,,,,,,,,2
MSI,GL62M 7RDX-1408,https://i.gadgets360cdn.com/products/laptops/large/1546456498_635_msi_gl62m-7rdx-1408.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,887.59,,,,,,,,,,,,,,,,,,,,,,,3
Dell,Latitude 3590 D9R2Y,https://i.gadgets360cdn.com/products/laptops/large/1546456412_635_dell_latitude-3590-d9r2y.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,888.33,,,,,,,,,,,,,,,,,,,,,,,3
Lenovo,ThinkPad E580,https://i.gadgets360cdn.com/products/laptops/large/1546456329_635_lenovo_thinkpad-e580.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,890.12,,,,,,,,,,,,,,,,,,,,,,,3
HP,ZBook K3,https://i.gadgets360cdn.com/products/laptops/large/1546455771_635_hp_zbook-k3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,890.14,,,,,,,,,,,,,,,,,,,,,,,3
Apple,MacBook Air MJY42HN/A,https://i.gadgets360cdn.com/products/laptops/large/1546455404_635_apple_macbook-air-mjy42hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,892.90,,,,,,,,,,,,,,,,,,,,,,,3
Asus,TUF FX504GM-EN017T,https://i.gadgets360cdn.com/products/laptops/large/1546456216_635_asus_tuf-fx504gm-en017t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,892.91,,,,,,,,,,,,,,,,,,,,,,,3
Asus,TUF FX504GM-EN017T,https://i.gadgets360cdn.com/products/laptops/large/1546456216_635_asus_tuf-fx504gm-en017t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,892.91,,,,,,,,,,,,,,,,,,,,,,,3
Asus,ZenBook FB011T,https://i.gadgets360cdn.com/products/laptops/large/1525206021_635_zenbook-fb011t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,892.91,,,,,,,,,,,,,,,,,,,,,,,3
HP,Pavilion 14-al110tx,https://i.gadgets360cdn.com/products/laptops/large/1525207792_635_pavilion-14-al110tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,893.00,,,,,,,,,,,,,,,,,,,,,,,2
Acer,Aspire VN7 591G,https://i.gadgets360cdn.com/products/laptops/large/1546452916_635_acer_aspire-vn7-591g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,897.74,,,,,,,,,,,,,,,,,,,,,,,1
Acer,Aspire VN7 591G,https://i.gadgets360cdn.com/products/laptops/large/1546452916_635_acer_aspire-vn7-591g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,897.74,,,,,,,,,,,,,,,,,,,,,,,3
Acer,ChromeBook R751T-C4XP,https://i.gadgets360cdn.com/products/laptops/large/1546456321_635_acer_chromebook-r751t-c4xp.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,900.56,,,,,,,,,,,,,,,,,,,,,,,
Asus,ZenBook UX430UN-GV020T,https://i.gadgets360cdn.com/products/laptops/large/1546454194_635_asus_zenbook-ux430un-gv020t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,901.08,,,,,,,,,,,,,,,,,,,,,,,3
Asus,ZenBook UX430UN-GV020T,https://i.gadgets360cdn.com/products/laptops/large/1546454194_635_asus_zenbook-ux430un-gv020t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,901.08,,,,,,,,,,,,,,,,,,,,,,,3
